match_id,map_name,team,p1,p2,p3,p4,p5,p6
10255,Ilios,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10255,Ilios,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10255,Junkertown,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10255,Junkertown,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10256,Dorado,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10256,Dorado,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10256,Ilios,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10256,Ilios,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10256,Lijiang Tower,Boston Uprising,DreamKazper,Gamsu,Kalios,Kellex,Neko,STRIKER
10256,Lijiang Tower,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10256,Numbani,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10256,Numbani,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10256,Temple of Anubis,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10256,Temple of Anubis,Dallas Fuel,Chipshajen,Custa,EFFECT,Mickie,Seagull,cocco
10257,Dorado,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10257,Dorado,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,uNKOE
10257,Eichenwalde,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10257,Eichenwalde,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,uNKOE
10257,Ilios,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10257,Ilios,Los Angeles Valiant,Envy,Fate,KariV,SoOn,silkthread,uNKOE
10257,Temple of Anubis,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10257,Temple of Anubis,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,uNKOE
10258,Dorado,Houston Outlaws,Bani,Jake,LiNkzr,Muma,Rawkus,coolmatt
10258,Dorado,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10258,Ilios,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10258,Ilios,Los Angeles Gladiators,Asher,BigG00se,Bischu,Hydration,Shaz,iRemiix
10258,Numbani,Houston Outlaws,Bani,Jake,LiNkzr,Muma,Rawkus,coolmatt
10258,Numbani,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10258,Temple of Anubis,Houston Outlaws,Bani,Jake,LiNkzr,Muma,Rawkus,coolmatt
10258,Temple of Anubis,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10259,Dorado,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10259,Dorado,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10259,Numbani,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,silkthread
10259,Numbani,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10259,Oasis,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10259,Oasis,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10259,Temple of Anubis,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10259,Temple of Anubis,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10260,Eichenwalde,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10260,Eichenwalde,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10260,Horizon Lunar Colony,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10260,Horizon Lunar Colony,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10260,Junkertown,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10260,Junkertown,Los Angeles Gladiators,Asher,BigG00se,Bischu,Hydration,Shaz,iRemiix
10260,Oasis,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10260,Oasis,Los Angeles Gladiators,Asher,BigG00se,Bischu,Shaz,Surefour,iRemiix
10261,Dorado,Houston Outlaws,Bani,Clockwork,Jake,Muma,Rawkus,coolmatt
10261,Dorado,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10261,Numbani,Houston Outlaws,Bani,Clockwork,Jake,Muma,Rawkus,coolmatt
10261,Numbani,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10261,Oasis,Houston Outlaws,Boink,Clockwork,Jake,Muma,Rawkus,coolmatt
10261,Oasis,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10261,Temple of Anubis,Houston Outlaws,Bani,Clockwork,Jake,Muma,Rawkus,coolmatt
10261,Temple of Anubis,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10262,Dorado,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10262,Dorado,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10262,Eichenwalde,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10262,Eichenwalde,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10262,Ilios,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10262,Ilios,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10262,Temple of Anubis,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10262,Temple of Anubis,Philadelphia Fusion,Boombox,HOTBA,ShaDowBurn,carpe,fragi,neptuNo
10263,Dorado,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,Pine
10263,Dorado,Shanghai Dragons,Diya,Fiveking,Freefeel,MG,Roshan,Undead
10263,Eichenwalde,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,Pine
10263,Eichenwalde,Shanghai Dragons,Diya,Fiveking,Freefeel,MG,Roshan,Undead
10263,Oasis,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,Pine
10263,Oasis,Shanghai Dragons,Diya,Fiveking,Freefeel,MG,Roshan,Undead
10263,Temple of Anubis,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,Pine
10263,Temple of Anubis,Shanghai Dragons,Diya,Fiveking,Freefeel,MG,Roshan,Undead
10264,Dorado,London Spitfire,Birdring,Closer,Gesture,HaGoPeun,Profit,WooHyaL
10264,Dorado,Seoul Dynasty,Bunny,Fleta,Gido,Miro,ZUNBA,tobi
10264,Ilios,London Spitfire,Bdosin,Fury,Gesture,Hooreg,NUS,Profit
10264,Ilios,Seoul Dynasty,Bunny,Fleta,Gido,Miro,ZUNBA,tobi
10264,Numbani,London Spitfire,Birdring,Closer,Gesture,HaGoPeun,Rascal,WooHyaL
10264,Numbani,Seoul Dynasty,Bunny,Fleta,Gido,Miro,ZUNBA,tobi
10264,Temple of Anubis,London Spitfire,Birdring,Closer,Gesture,HaGoPeun,Profit,WooHyaL
10264,Temple of Anubis,Seoul Dynasty,Bunny,Fleta,Gido,Miro,ZUNBA,tobi
10265,Ilios,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10265,Ilios,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10265,Junkertown,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10265,Junkertown,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10265,Numbani,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10265,Numbani,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10265,Temple of Anubis,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10265,Temple of Anubis,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10266,Eichenwalde,Houston Outlaws,Bani,Clockwork,Jake,Muma,Rawkus,coolmatt
10266,Eichenwalde,Seoul Dynasty,Fleta,Miro,Wekeed,ZUNBA,ryujehong,tobi
10266,Horizon Lunar Colony,Houston Outlaws,Bani,Clockwork,Jake,Muma,Rawkus,coolmatt
10266,Horizon Lunar Colony,Seoul Dynasty,Fleta,Miro,Wekeed,ZUNBA,ryujehong,tobi
10266,Ilios,Houston Outlaws,Boink,Clockwork,Jake,Muma,Rawkus,coolmatt
10266,Ilios,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10266,Junkertown,Houston Outlaws,Bani,Clockwork,Jake,Muma,Rawkus,coolmatt
10266,Junkertown,Seoul Dynasty,Fleta,Miro,Wekeed,ZUNBA,ryujehong,tobi
10266,Lijiang Tower,Houston Outlaws,Boink,Clockwork,Jake,Muma,Rawkus,coolmatt
10266,Lijiang Tower,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10267,Dorado,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10267,Dorado,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10267,Numbani,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10267,Numbani,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10267,Oasis,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10267,Oasis,Los Angeles Gladiators,Asher,BigG00se,Bischu,Shaz,Surefour,iRemiix
10267,Temple of Anubis,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10267,Temple of Anubis,Los Angeles Gladiators,BigG00se,Bischu,Hydration,Shaz,Surefour,iRemiix
10268,Eichenwalde,London Spitfire,Closer,Gesture,HaGoPeun,Hooreg,Profit,WooHyaL
10268,Eichenwalde,Shanghai Dragons,Diya,Fiveking,Freefeel,Roshan,Undead,Xushu
10268,Horizon Lunar Colony,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10268,Horizon Lunar Colony,Shanghai Dragons,Diya,Fiveking,Freefeel,Roshan,Undead,Xushu
10268,Ilios,London Spitfire,Bdosin,Fury,Gesture,Hooreg,NUS,Profit
10268,Ilios,Shanghai Dragons,Altering,Diya,Freefeel,Roshan,Undead,Xushu
10268,Junkertown,London Spitfire,Bdosin,Birdring,Gesture,NUS,Profit,WooHyaL
10268,Junkertown,Shanghai Dragons,Diya,Fiveking,Freefeel,Roshan,Undead,Xushu
10269,Dorado,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10269,Dorado,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,Pine
10269,Numbani,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10269,Numbani,New York Excelsior,ArK,JJonak,Janus,Libero,MekO,SAEBYEOLBE
10269,Oasis,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10269,Oasis,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,Pine
10269,Temple of Anubis,Dallas Fuel,Chipshajen,EFFECT,HarryHook,Mickie,Taimou,cocco
10269,Temple of Anubis,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,SAEBYEOLBE
10270,Eichenwalde,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10270,Eichenwalde,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10270,Horizon Lunar Colony,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10270,Horizon Lunar Colony,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10270,Junkertown,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10270,Junkertown,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10270,Oasis,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10270,Oasis,Los Angeles Valiant,Agilities,Envy,Fate,KariV,SoOn,Verbo
10278,King's Row,Los Angeles Valiant,Agilities,Envy,Fate,SoOn,Verbo,uNKOE
10278,King's Row,Seoul Dynasty,Bunny,Fleta,Miro,ZUNBA,ryujehong,tobi
10278,Nepal,Los Angeles Valiant,Agilities,Envy,Fate,SoOn,Verbo,uNKOE
10278,Nepal,Seoul Dynasty,Bunny,Fleta,Miro,ZUNBA,ryujehong,tobi
10278,Route 66,Los Angeles Valiant,Agilities,Envy,Fate,SoOn,Verbo,uNKOE
10278,Route 66,Seoul Dynasty,Bunny,Fleta,Miro,ZUNBA,ryujehong,tobi
10278,Volskaya Industries,Los Angeles Valiant,Agilities,Envy,Fate,SoOn,Verbo,uNKOE
10278,Volskaya Industries,Seoul Dynasty,Bunny,Fleta,Miro,ZUNBA,ryujehong,tobi
10279,Hollywood,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,Taimou,aKm
10279,Hollywood,Shanghai Dragons,Altering,Diya,Fiveking,Roshan,Undead,Xushu
10279,Nepal,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,Taimou,aKm
10279,Nepal,Shanghai Dragons,Altering,Diya,Fiveking,Roshan,Undead,Xushu
10279,Route 66,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,Rascal,Taimou
10279,Route 66,Shanghai Dragons,Altering,Diya,Fiveking,Roshan,Undead,Xushu
10279,Volskaya Industries,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,Taimou,aKm
10279,Volskaya Industries,Shanghai Dragons,Diya,Fiveking,MG,Roshan,Undead,Xushu
10280,Hanamura,Los Angeles Gladiators,BigG00se,Bischu,Fissure,Hydration,Shaz,Surefour
10280,Hanamura,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10280,King's Row,Los Angeles Gladiators,BigG00se,Bischu,Fissure,Hydration,Shaz,Surefour
10280,King's Row,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10280,Nepal,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Hydration,Shaz
10280,Nepal,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10280,Watchpoint: Gibraltar,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Shaz,Surefour
10280,Watchpoint: Gibraltar,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10281,Ilios,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10281,Ilios,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10281,King's Row,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,Spree
10281,King's Row,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10281,Nepal,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10281,Nepal,London Spitfire,Birdring,Closer,Gesture,HaGoPeun,Profit,WooHyaL
10281,Route 66,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10281,Route 66,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10281,Volskaya Industries,Houston Outlaws,Bani,Boink,Clockwork,LiNkzr,Muma,coolmatt
10281,Volskaya Industries,London Spitfire,Birdring,Closer,Gesture,HaGoPeun,Profit,WooHyaL
10282,Hanamura,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10282,Hanamura,New York Excelsior,JJonak,Janus,Mano,MekO,Pine,SAEBYEOLBE
10282,King's Row,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10282,King's Row,New York Excelsior,JJonak,Janus,Libero,Mano,MekO,SAEBYEOLBE
10282,Lijiang Tower,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10282,Lijiang Tower,New York Excelsior,JJonak,Janus,Libero,Mano,MekO,SAEBYEOLBE
10282,Watchpoint: Gibraltar,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10282,Watchpoint: Gibraltar,New York Excelsior,JJonak,Janus,Mano,MekO,Pine,SAEBYEOLBE
10283,Hanamura,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10283,Hanamura,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10283,Hollywood,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10283,Hollywood,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10283,Lijiang Tower,Boston Uprising,DreamKazper,Gamsu,Kalios,Kellex,Neko,STRIKER
10283,Lijiang Tower,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10283,Watchpoint: Gibraltar,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10283,Watchpoint: Gibraltar,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10284,Ilios,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10284,Ilios,New York Excelsior,JJonak,Janus,Mano,MekO,Pine,SAEBYEOLBE
10284,King's Row,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10284,King's Row,New York Excelsior,JJonak,Janus,Libero,Mano,MekO,SAEBYEOLBE
10284,Lijiang Tower,London Spitfire,Bdosin,Birdring,Closer,Gesture,Profit,WooHyaL
10284,Lijiang Tower,New York Excelsior,JJonak,Janus,Libero,Mano,MekO,SAEBYEOLBE
10284,Volskaya Industries,London Spitfire,Birdring,Closer,Gesture,HaGoPeun,Profit,WooHyaL
10284,Volskaya Industries,New York Excelsior,JJonak,Janus,Mano,MekO,Pine,SAEBYEOLBE
10284,Watchpoint: Gibraltar,London Spitfire,Birdring,Closer,Fury,Gesture,HaGoPeun,Profit
10284,Watchpoint: Gibraltar,New York Excelsior,JJonak,Janus,Mano,MekO,Pine,SAEBYEOLBE
10285,Hanamura,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,aKm,xQc
10285,Hanamura,Los Angeles Gladiators,BigG00se,Bischu,Fissure,Hydration,Shaz,Surefour
10285,King's Row,Dallas Fuel,Custa,HarryHook,Mickie,Rascal,aKm,xQc
10285,King's Row,Los Angeles Gladiators,BigG00se,Bischu,Fissure,Hydration,Shaz,Surefour
10285,Lijiang Tower,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,Rascal,xQc
10285,Lijiang Tower,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Hydration,Shaz
10285,Watchpoint: Gibraltar,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,aKm,xQc
10285,Watchpoint: Gibraltar,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Shaz,Surefour
10286,Hanamura,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10286,Hanamura,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10286,Hollywood,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10286,Hollywood,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10286,Lijiang Tower,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10286,Lijiang Tower,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10286,Watchpoint: Gibraltar,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10286,Watchpoint: Gibraltar,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10287,Hanamura,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10287,Hanamura,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10287,Hollywood,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10287,Hollywood,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10287,Nepal,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10287,Nepal,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10287,Watchpoint: Gibraltar,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10287,Watchpoint: Gibraltar,Philadelphia Fusion,Boombox,Poko,carpe,eqo,fragi,neptuNo
10288,Hanamura,Boston Uprising,DreamKazper,Gamsu,Kalios,Kellex,Neko,STRIKER
10288,Hanamura,Houston Outlaws,Bani,Clockwork,LiNkzr,Muma,Rawkus,coolmatt
10288,King's Row,Boston Uprising,DreamKazper,Gamsu,Kalios,Kellex,Neko,NotE
10288,King's Row,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,Spree
10288,Lijiang Tower,Boston Uprising,DreamKazper,Gamsu,Kalios,Kellex,Neko,STRIKER
10288,Lijiang Tower,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10288,Watchpoint: Gibraltar,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10288,Watchpoint: Gibraltar,Houston Outlaws,Bani,Jake,LiNkzr,Muma,Rawkus,coolmatt
10289,Hanamura,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,uNKOE
10289,Hanamura,Shanghai Dragons,Altering,Diya,Freefeel,MG,Roshan,Undead
10289,King's Row,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,uNKOE
10289,King's Row,Shanghai Dragons,Altering,Diya,Fiveking,MG,Roshan,Undead
10289,Lijiang Tower,Los Angeles Valiant,Agilities,Envy,Fate,SoOn,Verbo,uNKOE
10289,Lijiang Tower,Shanghai Dragons,Altering,Diya,Fiveking,MG,Roshan,Undead
10289,Watchpoint: Gibraltar,Los Angeles Valiant,Agilities,Envy,Fate,SoOn,Verbo,uNKOE
10289,Watchpoint: Gibraltar,Shanghai Dragons,Altering,Diya,Freefeel,MG,Roshan,Undead
10290,Hanamura,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,aKm,xQc
10290,Hanamura,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10290,Hollywood,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,aKm,xQc
10290,Hollywood,Seoul Dynasty,Fleta,Miro,Wekeed,ZUNBA,ryujehong,tobi
10290,Nepal,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,aKm,xQc
10290,Nepal,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10290,Route 66,Dallas Fuel,Custa,EFFECT,HarryHook,Mickie,Rascal,xQc
10290,Route 66,Seoul Dynasty,Fleta,Miro,Munchkin,ZUNBA,ryujehong,tobi
10291,King's Row,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,uNKOE
10291,King's Row,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10291,Lijiang Tower,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,uNKOE
10291,Lijiang Tower,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10291,Volskaya Industries,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,uNKOE
10291,Volskaya Industries,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10291,Watchpoint: Gibraltar,Los Angeles Valiant,Envy,Fate,KariV,SoOn,Verbo,uNKOE
10291,Watchpoint: Gibraltar,San Francisco Shock,Danteh,Nevix,Nomy,babybay,dhaK,sleepy
10292,King's Row,Los Angeles Gladiators,BigG00se,Bischu,Fissure,Hydration,Shaz,Surefour
10292,King's Row,Shanghai Dragons,Altering,Diya,Fiveking,MG,Roshan,Undead
10292,Nepal,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Hydration,Shaz
10292,Nepal,Shanghai Dragons,Altering,Diya,Freefeel,MG,Roshan,Undead
10292,Route 66,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Shaz,Surefour
10292,Route 66,Shanghai Dragons,Altering,Diya,Freefeel,MG,Roshan,Undead
10292,Volskaya Industries,Los Angeles Gladiators,Asher,BigG00se,Bischu,Fissure,Shaz,Surefour
10292,Volskaya Industries,Shanghai Dragons,Diya,Fiveking,MG,Roshan,Undead,Xushu
10293,King's Row,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10293,King's Row,London Spitfire,Closer,Gesture,HaGoPeun,Hooreg,Profit,WooHyaL
10293,Lijiang Tower,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10293,Lijiang Tower,London Spitfire,Closer,Gesture,HaGoPeun,Hooreg,Profit,WooHyaL
10293,Route 66,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10293,Route 66,London Spitfire,Closer,Gesture,HaGoPeun,Hooreg,Profit,WooHyaL
10293,Volskaya Industries,Florida Mayhem,CWoosH,Logix,Manneten,TviQ,Zebbosai,Zuppeh
10293,Volskaya Industries,London Spitfire,Closer,Gesture,HaGoPeun,Hooreg,Profit,WooHyaL
10294,Hollywood,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10294,Hollywood,Philadelphia Fusion,Boombox,Poko,ShaDowBurn,carpe,fragi,neptuNo
10294,Ilios,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10294,Ilios,Philadelphia Fusion,Boombox,Poko,ShaDowBurn,carpe,fragi,neptuNo
10294,Nepal,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10294,Nepal,Philadelphia Fusion,Boombox,Poko,ShaDowBurn,carpe,fragi,neptuNo
10294,Route 66,Houston Outlaws,Boink,Jake,LiNkzr,Muma,Rawkus,coolmatt
10294,Route 66,Philadelphia Fusion,Boombox,Poko,ShaDowBurn,carpe,fragi,neptuNo
10294,Volskaya Industries,Houston Outlaws,Boink,Clockwork,LiNkzr,Muma,Rawkus,coolmatt
10294,Volskaya Industries,Philadelphia Fusion,DayFly,Poko,ShaDowBurn,carpe,fragi,neptuNo
10295,Hanamura,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10295,Hanamura,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,SAEBYEOLBE
10295,King's Row,Boston Uprising,Gamsu,Kalios,Kellex,Neko,NotE,STRIKER
10295,King's Row,New York Excelsior,ArK,JJonak,Janus,Libero,MekO,SAEBYEOLBE
10295,Nepal,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10295,Nepal,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,SAEBYEOLBE
10295,Watchpoint: Gibraltar,Boston Uprising,DreamKazper,Gamsu,Kellex,Neko,NotE,STRIKER
10295,Watchpoint: Gibraltar,New York Excelsior,ArK,JJonak,Libero,Mano,MekO,SAEBYEOLBE
